0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1282, 0.3726
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1245, 0.3707
0.1209, 0.3707
0.1209, 0.3707
0.1209, 0.3707
0.1209, 0.3707
0.1172, 0.3707
0.1172, 0.3707
0.1172, 0.3707
0.1172, 0.3707
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1136, 0.3687
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1099, 0.3668
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1062, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.1026, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0989, 0.3649
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0952, 0.3629
0.0916, 0.3610
0.0916, 0.3610
0.0916, 0.3610
0.0916, 0.3610
0.0916, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0879, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0842, 0.3610
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3591
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0806, 0.3571
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0769, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0733, 0.3552
0.0696, 0.3552
0.0696, 0.3552
0.0696, 0.3552
0.0696, 0.3552
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3533
0.0696, 0.3514
0.0696, 0.3514
0.0696, 0.3514
0.0696, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0659, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3514
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0623, 0.3494
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0586, 0.3475
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0549, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3456
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3436
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0513, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3417
0.0476, 0.3398
0.0476, 0.3398
0.0476, 0.3398
0.0440, 0.3398
0.0440, 0.3398
0.0440, 0.3398
0.0440, 0.3398
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3378
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0440, 0.3359
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3340
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0403, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3320
0.0366, 0.3301
0.0366, 0.3301
0.0366, 0.3301
0.0366, 0.3301
0.0366, 0.3282
0.0366, 0.3282
0.0366, 0.3282
0.0366, 0.3282
0.0330, 0.3282
0.0330, 0.3282
0.0330, 0.3282
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3263
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3243
0.0330, 0.3224
0.0330, 0.3224
0.0330, 0.3224
0.0330, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3224
0.0293, 0.3205
0.0293, 0.3205
0.0293, 0.3205
0.0293, 0.3205
0.0293, 0.3205
0.0293, 0.3205
0.0293, 0.3205
